,0.99,760,0.99,16.5,0.99,0.77,0.09,2.7,0.09,0.8,0.24,13.818,0.24,45.0,0.39,26793,0.39,12,0.54,0.0,0.70,980.0,0.85,0.0,
,141.85,2080,141.85,59.4,141.85,1.79,141.00,14.9,141.00,13.5,141.13,14.100,141.13,24.0,141.26,29970,141.26,128,141.42,96.0,141.57,1170.0,141.71,100.9,
,142.90,2080,142.90,58.6,142.90,1.79,142.03,14.9,142.03,13.5,142.16,14.100,142.16,24.0,142.31,31867,142.31,126,142.46,95.0,142.62,1170.0,142.76,102.8,
,143.97,2040,143.97,59.4,143.97,1.79,143.04,14.9,143.04,13.5,143.20,14.100,143.20,24.0,143.36,952,143.36,126,143.51,94.0,143.65,1170.0,143.81,102.8,
,145.07,2000,145.07,60.2,145.07,1.79,144.14,14.9,144.14,13.5,144.29,14.100,144.29,24.0,144.46,2862,144.46,124,144.63,93.0,144.75,1160.0,144.91,104.8,
,146.11,2160,146.11,62.4,146.11,1.79,145.22,15.3,145.22,13.5,145.36,14.100,145.36,24.0,145.50,4739,145.50,124,145.66,92.0,145.80,1170.0,145.95,108.6,
,147.16,2360,147.16,61.7,147.16,1.79,146.26,16.5,146.26,14.3,146.43,13.912,146.43,24.0,146.56,6728,146.56,124,146.71,91.0,146.86,1220.0,147.01,108.6,
,148.19,2360,148.19,66.2,148.19,2.04,147.30,16.1,147.30,14.3,147.46,14.100,147.46,24.0,147.61,9032,147.61,124,147.76,90.0,147.88,1230.0,148.05,114.5,
,149.27,2320,149.27,72.9,149.27,2.04,148.34,17.3,148.34,13.5,148.48,14.006,148.48,24.0,148.66,11360,148.66,154,148.81,90.0,148.96,1270.0,149.10,133.9,
,150.34,2320,150.34,76.7,150.34,2.04,149.42,18.0,149.42,12.0,149.57,13.912,149.57,23.0,149.69,13933,149.69,154,149.87,89.0,150.03,1290.0,150.18,133.9,
,151.41,2320,151.41,79.7,151.41,2.29,150.49,19.2,150.49,11.3,150.65,14.100,150.65,23.0,150.79,16714,150.79,154,150.94,89.0,151.10,1300.0,151.25,143.6,
,152.47,2320,152.47,80.5,152.47,2.29,151.55,19.6,151.55,11.3,151.71,14.100,151.71,22.0,151.87,19687,151.87,176,152.01,89.0,152.18,1310.0,152.33,147.4,
,153.49,2320,153.49,82.7,153.49,2.29,152.62,20.0,152.62,10.5,152.76,14.100,152.76,21.0,152.91,22540,152.91,176,153.05,89.0,153.21,1280.0,153.33,151.3,
,154.52,2320,154.52,80.5,154.52,2.29,153.64,21.2,153.64,10.5,153.77,14.100,153.77,21.0,153.92,25411,153.92,194,154.07,89.0,154.24,1290.0,154.36,151.3,
,155.57,2320,155.57,61.7,155.57,1.79,154.69,19.2,154.69,11.3,154.84,14.006,154.84,21.0,154.98,28384,154.98,194,155.12,89.0,155.27,1260.0,155.41,106.7,
,156.60,2320,156.60,54.1,156.60,1.53,155.73,16.1,155.73,14.3,155.88,14.006,155.88,21.0,156.03,30689,156.03,182,156.16,89.0,156.32,1230.0,156.46,97.0,
,157.68,2280,157.68,56.4,157.68,1.79,156.75,13.7,156.75,15.0,156.90,14.100,156.90,22.0,157.07,32678,157.07,182,157.22,88.0,157.38,1170.0,157.52,93.1,
,158.73,2240,158.73,42.9,158.73,1.28,157.83,14.9,157.83,15.0,157.98,14.100,157.98,23.0,158.13,1823,158.13,132,158.28,87.0,158.44,1180.0,158.58,81.5,
,159.78,2160,159.78,12.0,159.79,0.51,158.89,7.8,158.89,19.5,159.04,14.100,159.04,23.0,159.19,3378,159.19,132,159.32,85.0,159.50,1040.0,159.65,0.0,
,160.86,2080,160.86,12.0,160.87,0.00,159.93,5.1,159.93,-5.3,160.08,14.100,160.08,23.0,160.25,3713,160.25,132,160.41,82.0,160.56,1010.0,160.72,0.0,
,161.92,2000,161.92,12.0,161.92,0.00,161.02,4.7,161.03,-2.3,161.16,14.100,161.16,24.0,161.33,3713,161.33,50,161.47,79.0,161.62,1010.0,161.76,0.0,
,162.94,1920,162.94,13.5,162.94,0.00,162.06,4.7,162.07,-2.3,162.20,14.100,162.20,25.0,162.34,3713,162.34,50,162.50,76.0,162.65,1000.0,162.79,0.0,
,164.06,1840,164.06,13.5,164.06,0.00,163.13,4.7,163.13,-3.8,163.29,14.100,163.29,26.0,163.43,3713,163.43,0,163.58,73.0,163.75,1000.0,163.91,0.0,
,165.12,1760,165.12,13.5,165.12,0.00,164.20,4.7,164.20,-5.3,164.36,14.100,164.36,27.0,164.51,3713,164.51,0,164.67,69.0,164.81,1000.0,164.97,0.0,
,166.17,1720,166.17,29.3,166.17,1.53,165.26,4.7,165.26,-5.3,165.42,14.100,165.42,27.0,165.56,3713,165.56,0,165.72,66.0,165.87,990.0,166.01,9.7,
,167.21,1680,167.21,63.9,167.21,2.04,166.31,12.2,166.31,15.8,166.45,14.100,166.45,27.0,166.59,4413,166.59,0,166.77,64.0,166.92,1020.0,167.07,112.5,
,168.28,1640,168.28,72.9,168.28,2.29,167.37,17.3,167.37,11.3,167.53,14.100,167.53,27.0,167.69,6247,167.69,0,167.82,63.0,167.98,1100.0,168.12,126.1,
,169.35,1640,169.35,78.9,169.35,2.29,168.40,19.2,168.40,8.3,168.58,14.194,168.58,25.0,168.73,8213,168.73,80,168.87,63.0,169.01,1150.0,169.18,137.7,
,170.41,1640,170.41,89.5,170.41,2.55,169.50,19.6,169.50,7.5,169.64,14.006,169.64,24.0,169.80,10323,169.80,80,169.95,63.0,170.12,1180.0,170.23,159.1,
,171.42,1680,171.42,92.5,171.42,2.81,170.54,22.0,170.54,5.3,170.68,14.100,170.68,24.0,170.82,12522,170.82,136,170.98,64.0,171.12,1240.0,171.26,168.8,
,172.47,1680,172.47,90.2,172.47,2.55,171.59,21.2,171.59,4.5,171.73,14.006,171.73,23.0,171.87,14911,171.87,136,172.01,64.0,172.17,1260.0,172.31,168.8,
,173.55,1680,173.55,91.0,173.55,2.81,172.62,21.2,172.62,5.3,172.78,14.100,172.78,22.0,172.94,17359,172.94,160,173.09,65.0,173.25,1260.0,173.41,168.8,
,174.60,1720,174.60,90.2,174.60,2.81,173.69,21.2,173.69,5.3,173.83,14.100,173.83,22.0,173.99,19862,173.99,160,174.14,65.0,174.29,1270.0,174.44,166.8,
,175.66,1680,175.66,17.3,175.66,0.51,174.75,19.6,174.75,5.3,174.90,14.100,174.90,21.0,175.07,22311,175.07,164,175.24,65.0,175.38,1170.0,175.52,29.1,
,176.72,1600,176.72,14.3,176.72,0.00,175.84,4.3,175.84,3.8,175.98,14.100,175.98,21.0,176.13,23316,176.13,164,176.27,64.0,176.43,1010.0,176.60,0.0,
,177.77,1520,177.77,15.0,177.77,0.00,176.88,4.3,176.88,-6.0,177.04,14.100,177.04,22.0,177.18,23456,177.18,164,177.32,61.0,177.46,1000.0,177.62,0.0,
,178.82,1480,178.82,15.0,178.82,0.00,177.93,4.3,177.93,-6.0,178.07,14.100,178.07,24.0,178.23,23456,178.23,36,178.38,58.0,178.52,990.0,178.66,0.0,
,179.87,1400,179.87,15.0,179.87,0.00,178.97,4.3,178.97,-6.8,179.12,14.100,179.12,25.0,179.26,23456,179.26,36,179.42,56.0,179.57,990.0,179.73,0.0,
,180.94,1320,180.94,14.3,180.94,0.00,180.03,4.3,180.03,-6.8,180.18,14.100,180.18,26.0,180.33,23456,180.33,0,180.50,53.0,180.64,980.0,180.79,0.0,
,182.00,1240,182.00,14.3,182.00,0.00,181.10,3.9,181.10,-6.8,181.27,14.100,181.27,26.0,181.42,23456,181.42,0,181.56,50.0,181.70,980.0,181.86,0.0,
,183.05,1440,183.05,15.0,183.05,0.00,182.14,3.5,182.14,-9.8,182.28,14.006,182.28,27.0,182.44,23456,182.44,0,182.61,47.0,182.76,980.0,182.89,0.0,
,184.10,1440,184.10,40.6,184.10,1.53,183.19,4.3,183.19,-6.8,183.33,14.100,183.33,27.0,183.47,23471,183.47,0,183.65,45.0,183.80,980.0,183.96,60.1,
,185.13,1440,185.13,68.4,185.13,2.29,184.26,11.8,184.26,13.5,184.41,14.006,184.41,27.0,184.55,24364,184.55,28,184.69,44.0,184.85,1000.0,184.99,108.6,
,186.18,1440,186.18,41.4,186.18,1.28,185.27,20.4,185.27,8.3,185.45,14.006,185.45,27.0,185.57,25879,185.57,28,185.73,44.0,185.88,1070.0,186.04,98.9,
,187.22,1400,187.22,14.3,187.22,0.51,186.32,3.9,186.32,19.5,186.46,14.006,186.46,26.0,186.62,27100,186.62,28,186.77,44.0,186.91,1010.0,187.06,0.0,
,188.25,1400,188.25,72.2,188.25,2.04,187.36,7.8,187.36,21.8,187.50,14.006,187.50,26.0,187.63,27489,187.63,82,187.81,43.0,187.95,990.0,188.11,122.2,
,189.30,1440,189.30,79.7,189.30,2.29,188.41,22.0,188.41,7.5,188.57,14.100,188.57,26.0,188.70,28886,188.70,82,188.86,43.0,189.02,1080.0,189.17,141.6,
,190.36,1480,190.36,78.9,190.36,2.29,189.44,20.8,189.44,6.0,189.61,14.100,189.61,25.0,189.76,30651,189.76,82,189.91,44.0,190.05,1130.0,190.21,141.6,
,191.43,1520,191.43,75.9,191.43,2.29,190.50,19.2,190.50,6.0,190.65,13.912,190.65,24.0,190.82,32535,190.82,82,190.97,46.0,191.11,1150.0,191.25,137.7,
,192.42,1560,192.42,58.6,192.42,1.79,191.55,19.2,191.55,7.5,191.69,14.006,191.69,24.0,191.83,1565,191.83,122,192.00,47.0,192.14,1150.0,192.28,102.8,
,193.47,1560,193.47,82.7,193.47,2.04,192.58,14.9,192.58,12.8,192.75,14.006,192.75,24.0,192.89,3275,192.89,122,193.04,48.0,193.19,1140.0,193.33,151.3,
,194.54,1640,194.54,85.7,194.54,2.29,193.61,21.2,193.62,6.0,193.79,14.006,193.79,24.0,193.95,5320,193.95,122,194.08,49.0,194.22,1190.0,194.38,157.1,
,195.59,1680,195.59,87.2,195.59,2.55,194.66,20.8,194.66,5.3,194.82,14.100,194.82,23.0,194.99,7494,194.99,128,195.13,51.0,195.27,1220.0,195.41,159.1,
,196.58,1720,196.58,54.9,196.58,1.79,195.72,18.0,195.72,6.8,195.86,14.100,195.86,23.0,196.00,9637,196.00,128,196.16,52.0,196.30,1180.0,196.44,91.2,
,197.66,1720,197.66,75.2,197.66,2.04,196.74,13.3,196.74,13.5,196.89,13.912,196.89,23.0,197.04,11185,197.04,138,197.19,53.0,197.35,1130.0,197.50,137.7,
,198.72,1760,198.72,73.7,198.72,2.04,197.78,17.3,197.78,9.8,197.96,14.100,197.96,24.0,198.11,13114,198.11,138,198.25,54.0,198.39,1160.0,198.55,133.9,
,199.74,1800,199.74,79.7,199.74,2.29,198.86,17.6,198.86,9.8,199.00,14.100,199.00,24.0,199.16,15047,199.16,124,199.30,55.0,199.44,1180.0,199.58,141.6,
,200.80,1840,200.80,82.7,200.80,2.55,199.90,20.0,199.90,8.3,200.05,14.100,200.05,23.0,200.19,17179,200.19,124,200.35,56.0,200.50,1230.0,200.65,153.3,
,201.90,1880,201.90,82.7,201.90,2.29,200.95,20.0,200.95,8.3,201.10,13.912,201.10,23.0,201.26,19557,201.26,124,201.41,57.0,201.59,1260.0,201.74,151.3,
,202.97,1960,202.97,83.5,202.97,2.29,202.04,19.6,202.04,9.0,202.20,14.100,202.20,23.0,202.36,22091,202.36,150,202.51,59.0,202.65,1270.0,202.81,155.2,
,204.09,2000,204.09,83.5,204.09,2.55,203.14,19.6,203.14,9.0,203.28,14.100,203.28,22.0,203.44,24661,203.44,150,203.59,61.0,203.74,1280.0,203.92,153.3,
,205.12,2040,205.12,81.2,205.12,2.29,204.23,19.6,204.23,9.8,204.37,14.100,204.37,22.0,204.51,27288,204.51,166,204.67,62.0,204.82,1270.0,204.97,149.4,
,206.19,2120,206.19,81.2,206.19,2.29,205.28,19.6,205.28,9.8,205.43,14.100,205.43,22.0,205.58,29923,205.58,166,205.74,64.0,205.91,1270.0,206.05,149.4,
,207.27,2160,207.27,55.6,207.27,1.53,206.33,19.6,206.33,9.8,206.51,14.100,206.51,22.0,206.64,32559,206.64,172,206.78,66.0,206.93,1270.0,207.10,128.0,
,208.27,1760,208.27,84.2,208.27,2.29,207.39,14.1,207.39,14.3,207.55,14.100,207.55,22.0,207.69,2077,207.69,172,207.83,67.0,207.97,1200.0,208.11,143.6,
,209.29,1800,209.29,90.2,209.29,2.55,208.41,20.4,208.41,7.5,208.55,14.100,208.55,23.0,208.69,4174,208.69,156,208.87,69.0,209.00,1250.0,209.15,170.7,
,210.36,1880,210.36,91.7,210.36,2.55,209.45,21.6,209.45,6.8,209.62,13.912,209.62,22.0,209.74,6667,209.74,156,209.89,70.0,210.06,1280.0,210.21,172.7,
,211.46,1920,211.46,91.7,211.46,2.81,210.51,22.0,210.51,6.8,210.69,14.194,210.69,22.0,210.84,9478,210.84,156,210.99,73.0,211.14,1280.0,211.31,170.7,
,212.50,2000,212.50,90.2,212.50,2.55,211.60,22.4,211.60,6.8,211.74,14.100,211.74,22.0,211.90,12319,211.90,174,212.04,75.0,212.18,1280.0,212.32,168.8,
,213.52,2040,213.52,88.7,213.52,2.55,212.63,22.0,212.63,8.3,212.77,14.100,212.77,22.0,212.91,14927,212.91,174,213.08,77.0,213.24,1280.0,213.36,166.8,
,214.57,2120,214.57,87.2,214.57,2.55,213.66,22.0,213.66,8.3,213.81,14.100,213.81,21.0,213.96,17758,213.96,186,214.10,79.0,214.26,1280.0,214.41,163.0,
,215.61,2160,215.61,86.5,215.61,2.55,214.72,21.6,214.72,9.8,214.88,14.006,214.88,21.0,215.02,20673,215.02,186,215.16,82.0,215.30,1280.0,215.46,161.0,
,216.67,2240,216.67,82.7,216.67,2.29,215.75,21.6,215.75,9.8,215.90,14.100,215.90,21.0,216.06,23498,216.06,192,216.21,84.0,216.34,1290.0,216.49,157.1,
,217.71,1880,217.71,33.8,217.71,1.02,216.82,20.0,216.82,10.5,216.97,13.724,216.97,21.0,217.12,26445,217.12,192,217.28,87.0,217.44,1270.0,217.57,97.0,
,218.73,1920,218.73,12.8,218.73,0.00,217.87,3.9,217.87,24.8,218.01,14.006,218.01,21.0,218.15,27968,218.15,152,218.29,88.0,218.47,1030.0,218.59,0.0,
,219.78,1880,219.78,13.5,219.78,0.00,218.87,4.7,218.87,-5.3,219.03,14.006,219.03,21.0,219.17,28175,219.17,152,219.31,87.0,219.45,1000.0,219.61,0.0,
,220.89,1920,220.89,24.8,220.89,1.02,219.94,4.7,219.94,-3.8,220.11,14.100,220.11,23.0,220.28,28183,220.28,152,220.40,87.0,220.57,990.0,220.74,19.4,
,221.91,1920,221.91,43.6,221.91,1.53,221.03,9.4,221.03,20.3,221.17,14.100,221.17,24.0,221.35,28898,221.35,8,221.47,87.0,221.61,1000.0,221.75,71.8,
,222.91,1920,222.91,14.3,222.91,0.51,222.06,12.2,222.06,15.8,222.20,14.100,222.20,24.0,222.36,30223,222.36,8,222.50,88.0,222.64,1030.0,222.78,3.9,
,223.96,1920,223.96,12.8,223.96,0.00,223.08,4.7,223.08,15.0,223.22,14.006,223.22,24.0,223.36,30981,223.36,72,223.50,89.0,223.68,1000.0,223.81,0.0,
,225.02,1920,225.02,13.5,225.02,0.00,224.10,4.7,224.10,-5.3,224.26,14.100,224.26,24.0,224.43,31072,224.43,72,224.55,88.0,224.71,1000.0,224.87,0.0,
,226.09,1920,226.09,14.3,226.09,0.00,225.16,4.7,225.16,-5.3,225.30,14.100,225.30,24.0,225.48,31072,225.48,6,225.60,88.0,225.76,1000.0,225.92,0.0,
,227.15,1880,227.15,14.3,227.15,0.00,226.26,4.7,226.26,-5.3,226.38,14.100,226.38,25.0,226.54,31072,226.54,6,226.70,87.0,226.85,1000.0,227.00,0.0,
,228.20,1880,228.20,12.8,228.20,0.00,227.33,4.7,227.33,-5.3,227.48,14.100,227.48,25.0,227.62,31072,227.62,6,227.76,87.0,227.92,1000.0,228.08,0.0,
,229.31,1880,229.31,12.8,229.31,0.00,228.36,4.7,228.36,-5.3,228.53,14.100,228.53,26.0,228.68,31072,228.68,0,228.84,87.0,228.97,1000.0,229.16,0.0,
,230.39,1880,230.39,12.8,230.39,0.00,229.46,4.7,229.46,-5.3,229.62,14.006,229.62,26.0,229.76,31072,229.76,0,229.92,86.0,230.07,1000.0,230.22,0.0,
,231.39,1840,231.39,12.8,231.39,0.00,230.53,4.7,230.53,-5.3,230.69,14.100,230.69,26.0,230.81,31072,230.81,0,230.97,86.0,231.11,1000.0,231.25,0.0,
,232.47,1840,232.47,12.8,232.47,0.00,231.55,4.7,231.55,-5.3,231.72,14.100,231.72,26.0,231.84,31072,231.84,0,231.99,85.0,232.16,1000.0,232.31,0.0,
,233.48,1840,233.48,12.8,233.48,0.00,232.59,4.7,232.59,-5.3,232.77,14.100,232.77,26.0,232.89,31072,232.89,0,233.03,85.0,233.17,990.0,233.33,0.0,
,234.50,1840,234.50,13.5,234.50,0.00,233.62,4.7,233.62,-5.3,233.78,14.100,233.78,26.0,233.92,31072,233.92,0,234.06,85.0,234.20,990.0,234.34,0.0,
,235.53,1840,235.53,13.5,235.53,0.00,234.64,4.7,234.64,-5.3,234.78,14.100,234.78,27.0,234.92,31072,234.92,0,235.08,84.0,235.22,990.0,235.38,0.0,
,236.58,1840,236.58,13.5,236.58,0.00,235.69,4.7,235.69,-5.3,235.84,14.100,235.84,27.0,235.99,31072,235.99,0,236.15,84.0,236.29,990.0,236.44,0.0,
,237.63,1800,237.63,13.5,237.63,0.00,236.72,4.7,236.72,-5.3,236.88,14.100,236.88,27.0,237.02,31072,237.02,0,237.18,84.0,237.30,990.0,237.48,0.0,
,238.69,1800,238.69,12.8,238.69,0.00,237.77,4.7,237.77,-5.3,237.91,14.100,237.91,27.0,238.07,31072,238.07,0,238.24,83.0,238.39,990.0,238.53,0.0,
,239.72,1800,239.72,13.5,239.72,0.00,238.83,4.7,238.83,-5.3,238.99,14.100,238.99,27.0,239.11,31072,239.11,0,239.29,83.0,239.44,990.0,239.58,0.0,
,240.80,1800,240.80,13.5,240.80,0.00,239.88,4.7,239.88,-5.3,240.04,14.100,240.04,27.0,240.19,31072,240.19,0,240.33,83.0,240.49,990.0,240.64,0.0,
,241.86,1800,241.86,13.5,241.86,0.00,240.92,4.7,240.92,-5.3,241.10,14.100,241.10,27.0,241.25,31072,241.25,0,241.39,82.0,241.53,990.0,241.69,0.0,
,242.91,1800,242.91,13.5,242.91,0.00,242.00,4.7,242.00,-5.3,242.14,14.100,242.14,27.0,242.30,31072,242.30,0,242.45,82.0,242.61,990.0,242.73,0.0,
,243.92,1760,243.92,13.5,243.92,0.00,243.03,4.7,243.03,-5.3,243.17,14.100,243.17,27.0,243.31,31072,243.31,0,243.47,82.0,243.62,990.0,243.76,0.0,
,244.96,1760,244.96,13.5,244.96,0.00,244.06,4.7,244.06,-5.3,244.20,14.100,244.20,27.0,244.34,31072,244.34,0,244.48,81.0,244.64,990.0,244.79,0.0,
,246.03,1760,246.03,13.5,246.03,0.00,245.09,4.7,245.09,-5.3,245.27,14.100,245.27,27.0,245.42,31072,245.42,0,245.57,81.0,245.74,990.0,245.89,0.0,
,247.08,1800,247.08,49.6,247.08,2.04,246.17,4.7,246.17,-1.5,246.31,14.100,246.31,27.0,246.47,31150,246.47,0,246.62,81.0,246.76,990.0,246.90,58.2,
,248.14,1800,248.14,59.4,248.14,1.79,247.23,15.7,247.23,13.5,247.37,14.006,247.37,27.0,247.51,32313,247.51,12,247.67,82.0,247.84,1050.0,247.99,106.7,
,249.23,1840,249.23,58.6,249.23,1.79,248.31,14.9,248.31,12.8,248.46,14.006,248.46,25.0,248.62,1463,248.62,12,248.77,84.0,248.94,1100.0,249.09,98.9,
,250.25,1880,250.25,30.8,250.25,1.02,249.39,14.9,249.39,12.8,249.53,13.912,249.53,24.0,249.67,3140,249.67,116,249.81,85.0,249.96,1120.0,250.11,56.3,
,251.30,1880,251.30,45.1,251.30,1.79,250.39,8.6,250.39,19.5,250.53,13.912,250.53,24.0,250.69,4342,250.69,116,250.84,86.0,250.99,1030.0,251.14,62.1,
,252.34,1920,252.34,48.9,252.34,1.53,251.47,13.3,251.47,15.0,251.59,14.100,251.59,24.0,251.74,5520,251.74,86,251.91,87.0,252.06,1060.0,252.20,85.4,
,253.38,1920,253.38,27.1,253.38,1.02,252.53,11.8,252.53,15.0,252.66,14.100,252.66,24.0,252.80,6914,252.80,86,252.94,88.0,253.10,1030.0,253.24,19.4,
,254.41,1920,254.41,49.6,254.41,1.53,253.54,12.2,253.54,17.3,253.68,14.100,253.68,24.0,253.83,7780,253.83,86,253.97,88.0,254.11,1040.0,254.27,85.4,
,255.42,1920,255.42,51.1,255.42,1.53,254.55,12.9,254.55,15.0,254.69,14.006,254.69,24.0,254.87,9110,254.87,78,254.99,88.0,255.13,1070.0,255.27,85.4,
,256.46,1920,256.46,51.1,256.46,1.53,255.57,13.3,255.57,14.3,255.71,14.100,255.71,24.0,255.87,10449,255.87,78,256.01,88.0,256.17,1090.0,256.32,87.3,
,257.53,1920,257.53,51.1,257.53,1.53,256.62,12.9,256.62,14.3,256.76,14.100,256.76,24.0,256.91,11962,256.91,94,257.05,88.0,257.23,1090.0,257.38,87.3,
,258.58,1920,258.58,51.1,258.58,1.53,257.67,12.9,257.67,14.3,257.83,14.100,257.83,24.0,257.98,13469,257.98,94,258.13,88.0,258.27,1100.0,258.43,87.3,
,259.62,1920,259.62,57.9,259.62,1.79,258.74,12.5,258.74,14.3,258.87,14.100,258.87,23.0,259.04,14948,259.04,100,259.18,88.0,259.32,1090.0,259.46,95.1,
,260.69,1920,260.69,60.9,260.69,1.79,259.79,14.9,259.79,12.8,259.92,14.006,259.92,23.0,260.08,16515,260.08,100,260.25,88.0,260.40,1120.0,260.56,106.7,
,261.79,1920,261.79,62.4,261.79,1.79,260.88,14.9,260.88,12.8,261.03,14.100,261.03,23.0,261.18,18331,261.18,100,261.34,88.0,261.48,1140.0,261.64,110.6,
,262.87,1920,262.87,66.2,262.87,2.04,261.94,15.3,261.94,12.0,262.11,14.006,262.11,22.0,262.26,20206,262.26,112,262.42,87.0,262.56,1150.0,262.72,114.5,
,263.99,1880,263.99,72.2,263.99,2.04,263.02,15.7,263.02,11.3,263.19,14.194,263.19,22.0,263.36,22121,263.36,112,263.52,87.0,263.69,1160.0,263.81,126.1,
,265.04,1880,265.04,72.9,265.04,2.04,264.14,17.6,264.14,10.5,264.28,14.100,264.28,21.0,264.42,24150,264.42,124,264.58,86.0,264.75,1200.0,264.90,131.9,
,266.11,1880,266.11,76.7,266.11,2.04,265.20,18.0,265.20,10.5,265.34,14.100,265.34,21.0,265.50,26293,265.50,124,265.62,86.0,265.80,1210.0,265.96,139.7,
,267.17,1880,267.17,81.2,267.17,2.29,266.25,18.4,266.25,9.8,266.41,14.100,266.41,21.0,266.57,28557,266.57,144,266.72,86.0,266.86,1230.0,267.02,149.4,
,268.21,1880,268.21,84.2,268.21,2.55,267.33,19.2,267.33,9.0,267.45,14.100,267.45,21.0,267.63,30934,267.63,144,267.77,86.0,267.91,1250.0,268.06,155.2,
,269.27,1880,269.27,88.0,269.27,2.55,268.37,20.0,268.37,8.3,268.49,14.100,268.49,21.0,268.65,541,268.65,160,268.83,87.0,268.97,1280.0,269.12,161.0,
,270.37,1880,270.37,88.7,270.37,2.55,269.45,20.8,269.45,7.5,269.60,14.100,269.60,20.0,269.74,3245,269.74,160,269.88,87.0,270.04,1290.0,270.22,163.0,
,271.44,1920,271.44,90.2,271.44,2.55,270.52,21.2,270.52,7.5,270.67,14.100,270.67,20.0,270.83,5930,270.83,160,270.99,87.0,271.14,1290.0,271.30,164.9,
,272.49,1920,272.49,92.5,272.49,2.81,271.59,21.2,271.59,6.8,271.75,14.100,271.75,20.0,271.91,8710,271.91,178,272.05,88.0,272.19,1290.0,272.33,170.7,
,273.55,1920,273.55,93.2,273.55,2.81,272.64,22.0,272.64,6.8,272.80,14.006,272.80,20.0,272.94,11395,272.94,178,273.10,88.0,273.25,1300.0,273.39,174.6,
,274.61,1960,274.61,94.7,274.61,2.81,273.69,22.4,273.69,6.8,273.85,14.194,273.85,19.0,274.00,14244,274.00,184,274.14,88.0,274.30,1290.0,274.44,174.6,
